facility_id,common_name,address,city,zip_code,block_lot,owned_leased,dept_id,department_name,gross_sq_ft,longitude,latitude,geom,supervisor_district,city_tenants
1703,SWL 302 - Castagnola/Storage Bldg,286 Jefferson St,San Francisco,94133,9900501,Own,46,Port,1721,-122.4165647,37.80889917,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.80889916799998', 'longitude': '-122.41656471499999'}",3,
,,,,,,,,,,,,,,
3053,DORMITORY- LOG CABIN,500 Log Cabin Ranch Rd,La Honda,94020,,Own,21,Juvenile Probation,,-122.256459,37.30479053,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.30479052599998', 'longitude': '-122.25645900699999'}",,
,,,,,,,,,,,,,,
1647,"Stern Grove - Dressing Rooms 1, 2 & 3",2899 19TH AVE,San Francisco,94132,2488001,Own,49,Recreation And Parks,1200,-122.479263,37.73614553,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.73614553200002', 'longitude': '-122.479262979'}",4,
,,,,,,,,,,,,,,
3114,ZSFGH - Building 90,1001 Potrero Ave,San Francisco,94110,4154001,Own,72,Public Health,,-122.405782,37.75733308,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.75733307500002', 'longitude': '-122.40578202299997'}",10,
,,,,,,,,,,,,,,
857,Helen Crocker Russel Hort Library,1199 09th Ave,San Francisco,94117,1263011,Own,49,Recreation And Parks,,-122.4810267,37.76906878,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.76906878199998', 'longitude': '-122.48102672099998'}",1,
,,,,,,,,,,,,,,
1896,Pier 23 1/2 Pier 23 Cafe,The Embarcadero,San Francisco,94111,9900501,Own,46,Port,1646,-122.4008011,37.80337167,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.803371665999975', 'longitude': '-122.40080105599998'}",3,
,,,,,,,,,,,,,,
1998,"Pier 70 - SWL 349 - Beth Street Washroom & Locker, Bldg. #29",420 22nd St,San Francisco,94107,4052001,Own,46,Port,3696,-122.3830009,37.76039202,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.76039202099997', 'longitude': '-122.38300091999997'}",10,
,,,,,,,,,,,,,,
3031,Yacht Harbor Degaussing Station,3950 Scott St,San Francisco,94123,900003,Own,49,Recreation And Parks,,-122.4456573,37.80700236,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.807002361', 'longitude': '-122.44565731699998'}",2,
,,,,,,,,,,,,,,
1203,Oceanside Water Pollution Control Plant,3500 Great Hwy,San Francisco,94132,7281009,Own,47,Public Utilities Commission,,-122.5048757,37.72706161,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.72706160500002', 'longitude': '-122.50487569699999'}",7,
,,,,,,,,,,,,,,
1202,Westside Pump Station,2814 Great Hwy,San Francisco,94132,7281009,Own,47,Public Utilities Commission,,-122.5064621,37.73473728,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.734737284999994', 'longitude': '-122.50646214'}",7,
,,,,,,,,,,,,,,
380,Camp Mather Office,35250 Mather Rd,Groveland,95321,,Own,49,Recreation And Parks,,-119.8556902,37.88270314,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.882703144000004', 'longitude': '-119.85569019600001'}",,
,,,,,,,,,,,,,,
3342,500 Pine Rooftop Park,500 Pine St,San Francisco,94108,258042,Own,49,Recreation And Parks,,-122.4045809,37.79187874,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.79187874399997', 'longitude': '-122.40458094299998'}",3,
,,,,,,,,,,,,,,
3288,Top of the Hill Terminal Operator Restroom,6232 Mission St,San Francisco,94014,2819021,Lease,9,Non-City,,-122.4601143,37.70658049,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.706580492', 'longitude': '-122.46011434100001'}",,Municipal Transportation Agency
,,,,,,,,,,,,,,
3286,PALOU/PHELPS OPEN SPACE,1801 Palou Ave,San Francisco,94124,2819021,,9,Non-City,,-122.3951612,37.73612042,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.736120416999995', 'longitude': '-122.395161228'}",10,Recreation And Parks
,,,,,,,,,,,,,,
3246,Rincon Hill Dog Park,Beale St and Bryant St,San Francisco,94105,2819021,Lease,9,Non-City,,-122.3900447,37.78622608,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.786226082999974', 'longitude': '-122.390044746'}",6,Public Works
,,,,,,,,,,,,,,
965,Public Defender - Juvenile Justice Center,258 Laguna Honda Blvd #A,San Francisco,94116,2819021,Lease,9,Non-City,,-122.4606933,37.7494345,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.749434502999975', 'longitude': '-122.460693262'}",7,Public Defender
,,,,,,,,,,,,,,
3249,246 S Van Ness Ave Parking Lot,246 South Van Ness Ave,San Francisco,94103,2819021,Lease,9,Non-City,,-122.4184313,37.76927647,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.769276468999976', 'longitude': '-122.41843126600003'}",9,Gsa - Real Estate Division
,,,,,,,,,,,,,,
3265,Mission Family Center,759 South Van Ness Ave,San Francisco,94110,2819021,Lease,9,Non-City,,-122.4168377,37.76102917,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.76102916899998', 'longitude': '-122.41683774299997'}",9,Public Health
,,,,,,,,,,,,,,
3268,100 Font Blvd,100 Font Blvd,San Franicsco,94132,2819021,Lease,9,Non-City,,-122.4727289,37.71535027,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.71535026599997', 'longitude': '-122.472728894'}",7,Technology
,,,,,,,,,,,,,,
3278,713 Brannan - Parking,713 Brannan St,San Francisco,94103,2819021,Lease,9,Non-City,,-122.4011917,37.77432686,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.77432686100002', 'longitude': '-122.40119171700002'}",6,District Attorney
,,,,,,,,,,,,,,
3302,1 Ave of the Palms Building,1 Ave of the Palms,San Francisco,94130,2819021,Own,114,Treasure Island Development Authority,4052,-122.3708715,37.81721268,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.81721268000001', 'longitude': '-122.37087146300001'}",6,Human Services Agency: Police Department
,,,,,,,,,,,,,,
3299,CPMC-Emergency Equipment,Sacramento St & Buchanan St,San Francisco,94115,2819021,Lease,9,Non-City,,-122.4309516,37.79037362,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.79037362399998', 'longitude': '-122.43095162899999'}",2,Technology
,,,,,,,,,,,,,,
3271,SF VA Medical Center,4150 Clement St,San Francisco,94121,2819021,Lease,9,Non-City,,-122.5048469,37.78153751,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.78153751299999', 'longitude': '-122.50484689799998'}",1,Emergency Management
,,,,,,,,,,,,,,
3337,295 San Bruno Ave Building/Parking Lot,295 San Bruno Ave,San Francisco,94103,2819021,Lease,9,Non-City,,-122.4053973,37.76613479,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.76613478899998', 'longitude': '-122.40539728300001'}",10,Public Health
,,,,,,,,,,,,,,
3316,KIPP Bayview Academy,1060 Key Ave,San Francisco,94124,2819021,Lease,9,Non-City,,-122.3963628,37.71934281,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.71934281', 'longitude': '-122.39636283599998'}",10,School District (Sfusd)
,,,,,,,,,,,,,,
3002,Cottages & Lab,Pilarcitas-Davis Tunnel Millbrae,Millbrae,94030,2819021,Own,47,Public Utilities Commission,,-122.4200091,37.59454927,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.594549271000005', 'longitude': '-122.42000911000002'}",,
,,,,,,,,,,,,,,
1363,Pump Station,Sw Skyline & Se,Burlingame,94010,2819021,Own,47,Public Utilities Commission,,nan,nan,,,
,,,,,,,,,,,,,,
1400,Res. 2B So. Hill,57 Alta Vista Way,Daly City,94014,2819021,Lease,9,Non-City,,-122.4301518,37.70394431,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.70394431300002', 'longitude': '-122.43015180999998'}",,Technology
,,,,,,,,,,,,,,
3259,601 Van Ness Ave - Offices,601 Van Ness Ave,San Francisco,94102,2819021,Lease,9,Non-City,,-122.4214063,37.78138578,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.781385779000004', 'longitude': '-122.42140632600001'}",5,Human Services Agency
,,,,,,,,,,,,,,
164,Bay Bridge Pump Pier W-1,475 Spear St,San Francisco,94105,2819021,Own,46,Port,,-122.3883542,37.78820213,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.78820212900001', 'longitude': '-122.38835424899997'}",6,Public Utilities Commission
,,,,,,,,,,,,,,
3272,Bureau of Equipment Parking,25th St and Vermont St,San Francisco,94110,2819021,Lease,9,Non-City,,-122.4036539,37.75150502,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.75150502399998', 'longitude': '-122.40365387000003'}",10,Fire Department
,,,,,,,,,,,,,,
1372,Ranger's Cottage - Crystal Springs Rd,Crystal Spring Rd,San Mateo,94402,2819021,Own,47,Public Utilities Commission,,nan,nan,,,
,,,,,,,,,,,,,,
2090,Valve House,Calaveras  Alameda,Sunol,94586,2819021,Own,47,Public Utilities Commission,,-121.819965,37.49597233,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.49597233200001', 'longitude': '-121.81996496400001'}",,
,,,,,,,,,,,,,,
3330,Brady/Stevenson/Colusa - Parking,1125 Stevenson St,San Francisco,94103,2819021,Lease,9,Non-City,,-122.419834,37.77349194,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.77349193700002', 'longitude': '-122.419834004'}",6,Human Services Agency
,,,,,,,,,,,,,,
578,Dechlorinator Station,End Of Helen Dr,Millbrae,94030,2819021,Own,47,Public Utilities Commission,,nan,nan,,,
,,,,,,,,,,,,,,
385,Caretaker's Cottage,8875 Skyline Blvd,Sunol,94586,2819021,Own,47,Public Utilities Commission,,nan,nan,,,
,,,,,,,,,,,,,,
3244,375 Oyster Point Blvd,375 Oyster Point Blvd,South San Francisco,94080,2819021,Lease,9,Non-City,,-122.3857345,37.66340073,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.663400732000014', 'longitude': '-122.38573447499999'}",,Law Library
,,,,,,,,,,,,,,
3282,Pump Station - Hayward,22488 Skywest Dr,Hayward,94541,2819021,Lease,9,Non-City,,-122.1138809,37.65788398,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.65788398299998', 'longitude': '-122.11388085599998'}",,Public Utilities Commission
,,,,,,,,,,,,,,
3329,1 Bayview Park,1 Bayview Park Rd,San Francisco,94124,2819021,Lease,9,Non-City,,-122.394739,37.71626397,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.71626397099999', 'longitude': '-122.39473904900001'}",10,Technology
,,,,,,,,,,,,,,
190,Hunters Point Shipyard Building 606,606 Manseau St,San Francisco,94124,2819021,Own,45,Police Department,90000,-122.3674364,37.72050242,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.720502415', 'longitude': '-122.36743644500001'}",10,
,,,,,,,,,,,,,,
3341,1755 Egbert Storage Yard,1755 Egbert Ave,San Francisco,94124,2819021,Lease,9,Non-City,,-122.3969992,37.72617508,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.72617508299999', 'longitude': '-122.39699916699999'}",10,
,,,,,,,,,,,,,,
3319,Presidio Early Education School,387 Moraga Ave,San Francisco,94129,2819021,Lease,9,Non-City,,-122.4610185,37.79767415,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.79767415499998', 'longitude': '-122.46101848699999'}",2,School District (Sfusd)
,,,,,,,,,,,,,,
1371,Ranger's Cottage,1/4 Skyline Blvd,San Bruno,94066,2819021,Own,47,Public Utilities Commission,,nan,nan,,,
,,,,,,,,,,,,,,
3300,Park View Commons Housing,701 Frederick St,San Francisco,94177,2819021,Lease,9,Non-City,,-122.4561705,37.76580306,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.76580305599998', 'longitude': '-122.45617046900003'}",5,Mayor
,,,,,,,,,,,,,,
1429,San Andreas Cottage,West Of Hwy 280  Burlingame,Millbrae,94030,2819021,Own,47,Public Utilities Commission,,nan,nan,,,
,,,,,,,,,,,,,,
3285,BROADWAY/EMBARCADERO SIDEWALK,Broadway and Embarcadero,San Francisco,94111,2819021,Own,46,Port,2925,-122.3979954,37.79889518,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.79889517800001', 'longitude': '-122.39799537599998'}",3,Public Works
,,,,,,,,,,,,,,
3248,Valencia/Stevenson Dog Park and Parking,Valencia and Duboce,San Francisco,94103,2819021,Lease,9,Non-City,,-122.4222448,37.77042477,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.77042477100002', 'longitude': '-122.42224475699999'}",9,Gsa - Real Estate Division
,,,,,,,,,,,,,,
3335,Material Testing Lab - 2025 Newcomb,2025 Newcomb,San Francisco,94124,2819021,Lease,9,Non-City,,-122.398089,37.73965321,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.73965320999997', 'longitude': '-122.39808900499997'}",10,Public Works
,,,,,,,,,,,,,,
3336,752 Vallejo St,752 Vallejo St,San Francisco,94133,2819021,Lease,9,Non-City,,-122.4095396,37.79867533,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.798675333000006', 'longitude': '-122.40953956200002'}",3,Fire Department
,,,,,,,,,,,,,,
3283,3901-3905 Mission St,3901 Mission St,San Francisco,94112,2819021,Lease,9,Non-City,,-122.4246027,37.73508739,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.73508739099998', 'longitude': '-122.42460268899998'}",9,Public Health
,,,,,,,,,,,,,,
3245,SFO Office - 837 Malcolm Rd,837 Malcolm Rd,San Mateo,94010,2819021,Lease,9,Non-City,,-122.3718092,37.60030703,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.60030703299998', 'longitude': '-122.37180924299997'}",,Airport (Sfo)
,,,,,,,,,,,,,,
2044,Laguna Honda Valve Station,350 Laguna Honda Blvd,San Francisco,94131,2819021,Lease,9,Non-City,,-122.4593863,37.74834774,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.74834773600003', 'longitude': '-122.45938626100002'}",7,Public Utilities Commission
,,,,,,,,,,,,,,
3276,Public Art Work - Ingleside Presbyterian Church,1345 Ocean Ave,San Francisco,94112,2819021,Lease,9,Non-City,,-122.4570421,37.72394559,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.723945592999996', 'longitude': '-122.45704206200003'}",7,Arts Commission
,,,,,,,,,,,,,,
3292,Fire Station #51,218 Lincoln Blvd,San Francisco,94129,2819021,Lease,9,Non-City,,-122.4555134,37.80149718,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.80149717500001', 'longitude': '-122.45551343099999'}",2,Fire Department
,,,,,,,,,,,,,,
2097,Water Dept Cottage,Crystal Springs Rd,Millbrae,94030,2819021,Own,47,Public Utilities Commission,,-122.4093281,37.58053002,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.58053001500002', 'longitude': '-122.409328087'}",,
,,,,,,,,,,,,,,
163,Barns,West Of Hiway 280,Millbrae,94030,2819021,Own,47,Public Utilities Commission,,nan,nan,,,
,,,,,,,,,,,,,,
1373,Ranger's Cottage - Half Moon Bay Rd,Half Moon Bay Road,San Mateo,94404,2819021,Own,47,Public Utilities Commission,,nan,nan,,,
,,,,,,,,,,,,,,
3277,USF Lone Mountain Building East Wing Roof,2800 Turk Blvd,San Francisco,94118,2819021,Lease,9,Non-City,,-122.4520624,37.77922864,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.779228640999975', 'longitude': '-122.45206243199999'}",1,Emergency Management
,,,,,,,,,,,,,,
3270,Selby Palou Park Annex,1321 Selby St,San Francisco,94124,2819021,Lease,9,Non-City,,-122.4004156,37.73890017,"{'human_address': '{""address"":"""",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '37.738900167', 'longitude': '-122.40041557900003'}",10,Recreation And Parks
